STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,fid,Zone
"17","031","190701","17031190701","1907.01",Census Tract 1907.01,G5020,S,"277868","0","+41.9297959","-087.7614217",9,12
"17","031","220702","17031220702","2207.02",Census Tract 2207.02,G5020,S,"575196","0","+41.9293687","-087.7242313",9,12
"17","031","831500","17031831500","8315",Census Tract 8315,G5020,S,"959643","0","+41.9275695","-087.7879983",9,12
"17","031","831600","17031831600","8316",Census Tract 8316,G5020,S,"1488846","0","+41.9256105","-087.7976148",9,12
"17","031","831200","17031831200","8312",Census Tract 8312,G5020,S,"574047","0","+41.9153214","-087.7322600",9,12
"17","031","611800","17031611800","6118",Census Tract 6118,G5020,S,"327809","0","+41.7976477","-087.6671138",10,13
"17","031","600600","17031600600","6006",Census Tract 6006,G5020,S,"394134","11665","+41.8424685","-087.6557510",10,13
"17","031","610400","17031610400","6104",Census Tract 6104,G5020,S,"163180","0","+41.8103984","-087.6674491",10,13
"17","031","630400","17031630400","6304",Census Tract 6304,G5020,S,"658248","0","+41.7972545","-087.6987811",10,13
"17","031","630200","17031630200","6302",Census Tract 6302,G5020,S,"634189","0","+41.8027454","-087.6940453",10,13
"17","031","630500","17031630500","6305",Census Tract 6305,G5020,S,"657659","0","+41.7974279","-087.6890171",10,13
"17","031","842800","17031842800","8428",Census Tract 8428,G5020,S,"1516560","0","+41.8075339","-087.6983044",10,13
"17","031","843800","17031843800","8438",Census Tract 8438,G5020,S,"1309516","0","+41.8016566","-087.6404756",10,13
"17","031","580501","17031580501","5805.01",Census Tract 5805.01,G5020,S,"492117","0","+41.8199860","-087.6994962",10,13
"17","031","580502","17031580502","5805.02",Census Tract 5805.02,G5020,S,"494416","0","+41.8145617","-087.6993102",10,13
"17","031","841100","17031841100","8411",Census Tract 8411,G5020,S,"1117345","28895","+41.8516438","-087.6356612",10,13
"17","031","840200","17031840200","8402",Census Tract 8402,G5020,S,"826355","36519","+41.8446476","-087.6492096",10,13
"17","031","840100","17031840100","8401",Census Tract 8401,G5020,S,"332956","0","+41.8418308","-087.6392030",10,13
"17","031","840400","17031840400","8404",Census Tract 8404,G5020,S,"977537","22800","+41.8339264","-087.6671616",10,13
"17","031","835500","17031835500","8355",Census Tract 8355,G5020,S,"914549","0","+41.8163534","-087.6325415",10,13
"17","031","611600","17031611600","6116",Census Tract 6116,G5020,S,"315136","0","+41.7975955","-087.6767426",10,13
"17","031","340400","17031340400","3404",Census Tract 3404,G5020,S,"290316","0","+41.8418857","-087.6320356",10,13
"17","031","611700","17031611700","6117",Census Tract 6117,G5020,S,"328310","0","+41.7975991","-087.6719762",10,13
"17","031","580800","17031580800","5808",Census Tract 5808,G5020,S,"183294","0","+41.8102197","-087.6866436",10,13
"17","031","835600","17031835600","8356",Census Tract 8356,G5020,S,"917505","0","+41.8018345","-087.6322016",10,13
"17","031","840000","17031840000","8400",Census Tract 8400,G5020,S,"591217","0","+41.8311713","-087.6382978",10,13
"17","031","600700","17031600700","6007",Census Tract 6007,G5020,S,"447251","39858","+41.8407816","-087.6605430",10,13
"17","031","600900","17031600900","6009",Census Tract 6009,G5020,S,"382319","0","+41.8365130","-087.6531428",10,13
"17","031","610300","17031610300","6103",Census Tract 6103,G5020,S,"2383657","0","+41.8161779","-087.6751022",10,13
"17","031","610800","17031610800","6108",Census Tract 6108,G5020,S,"331962","0","+41.8127078","-087.6384084",10,13
"17","031","611000","17031611000","6110",Census Tract 6110,G5020,S,"571300","0","+41.8047714","-087.6499381",10,13
"17","031","611100","17031611100","6111",Census Tract 6111,G5020,S,"326779","0","+41.8050589","-087.6575817",10,13
"17","031","611300","17031611300","6113",Census Tract 6113,G5020,S,"327029","0","+41.8049362","-087.6673039",10,13
"17","031","611400","17031611400","6114",Census Tract 6114,G5020,S,"326619","0","+41.8048929","-087.6721661",10,13
"17","031","611500","17031611500","6115",Census Tract 6115,G5020,S,"487798","0","+41.8054467","-087.6786579",10,13
"17","031","611900","17031611900","6119",Census Tract 6119,G5020,S,"612381","41168","+41.7985375","-087.6595552",10,13
"17","031","612000","17031612000","6120",Census Tract 6120,G5020,S,"325911","0","+41.7978466","-087.6525360",10,13
"17","031","612100","17031612100","6121",Census Tract 6121,G5020,S,"326357","0","+41.7979128","-087.6476808",10,13
"17","031","630100","17031630100","6301",Census Tract 6301,G5020,S,"508073","0","+41.7992713","-087.6816688",10,13
"17","031","611200","17031611200","6112",Census Tract 6112,G5020,S,"327038","0","+41.8049939","-087.6624414",10,13
"17","031","580100","17031580100","5801",Census Tract 5801,G5020,S,"763337","0","+41.8280549","-087.6907463",10,13
"17","031","580200","17031580200","5802",Census Tract 5802,G5020,S,"729817","0","+41.8267718","-087.6993478",10,13
"17","031","580300","17031580300","5803",Census Tract 5803,G5020,S,"471020","0","+41.8251876","-087.7089340",10,13
"17","031","580600","17031580600","5806",Census Tract 5806,G5020,S,"492790","0","+41.8173978","-087.6920314",10,13
"17","031","580700","17031580700","5807",Census Tract 5807,G5020,S,"550116","0","+41.8174935","-087.6868459",10,13
"17","031","590500","17031590500","5905",Census Tract 5905,G5020,S,"572106","24222","+41.8248978","-087.6804596",10,13
"17","031","590600","17031590600","5906",Census Tract 5906,G5020,S,"347982","0","+41.8268332","-087.6729244",10,13
"17","031","340300","17031340300","3403",Census Tract 3403,G5020,S,"213538","0","+41.8428058","-087.6357881",10,13
"17","031","340500","17031340500","3405",Census Tract 3405,G5020,S,"435447","0","+41.8345181","-087.6329169",10,13
"17","031","340600","17031340600","3406",Census Tract 3406,G5020,S,"474809","0","+41.8274278","-087.6325215",10,13
"17","031","590700","17031590700","5907",Census Tract 5907,G5020,S,"869830","12614","+41.8260539","-087.6627888",10,13
"17","031","600400","17031600400","6004",Census Tract 6004,G5020,S,"327229","0","+41.8417183","-087.6439322",10,13
"17","031","839900","17031839900","8399",Census Tract 8399,G5020,S,"1153324","13899","+41.8273459","-087.6484540",10,13
"17","031","839700","17031839700","8397",Census Tract 8397,G5020,S,"618387","13451","+41.8336508","-087.6519488",10,13
"17","031","839800","17031839800","8398",Census Tract 8398,G5020,S,"266175","0","+41.8350674","-087.6431623",10,13
"17","031","840300","17031840300","8403",Census Tract 8403,G5020,S,"831049","0","+41.8320970","-087.6818813",10,13
"17","031","842600","17031842600","8426",Census Tract 8426,G5020,S,"3679417","0","+41.8162186","-087.6516951",10,13
"17","031","100200","17031100200","1002",Census Tract 1002,G5020,S,"2104698","0","+41.9956583","-087.7943145",11,1
"17","031","130200","17031130200","1302",Census Tract 1302,G5020,S,"2075997","3028","+41.9818378","-087.7375733",11,1
"17","031","110100","17031110100","1101",Census Tract 1101,G5020,S,"1844324","0","+41.9874756","-087.7696729",11,1
"17","031","130100","17031130100","1301",Census Tract 1301,G5020,S,"1839633","0","+41.9911040","-087.7208089",11,1
"17","031","170200","17031170200","1702",Census Tract 1702,G5020,S,"653046","0","+41.9493528","-087.7815188",11,1
"17","031","170300","17031170300","1703",Census Tract 1703,G5020,S,"1398898","0","+41.9491248","-087.7968278",11,1
"17","031","170400","17031170400","1704",Census Tract 1704,G5020,S,"769031","0","+41.9489081","-087.8127107",11,1
"17","031","170500","17031170500","1705",Census Tract 1705,G5020,S,"1539539","0","+41.9500779","-087.8288957",11,1
"17","031","170600","17031170600","1706",Census Tract 1706,G5020,S,"566548","0","+41.9412943","-087.8307016",11,1
"17","031","170700","17031170700","1707",Census Tract 1707,G5020,S,"579654","0","+41.9414866","-087.8221640",11,1
"17","031","170800","17031170800","1708",Census Tract 1708,G5020,S,"730332","0","+41.9415761","-087.8123713",11,1
"17","031","110501","17031110501","1105.01",Census Tract 1105.01,G5020,S,"791607","0","+41.9770023","-087.7619249",11,1
"17","031","760801","17031760801","7608.01",Census Tract 7608.01,G5020,S,"1300063","0","+41.9834867","-087.8448495",11,1
"17","031","760803","17031760803","7608.03",Census Tract 7608.03,G5020,S,"760718","0","+41.9753473","-087.8441529",11,1
"17","031","150501","17031150501","1505.01",Census Tract 1505.01,G5020,S,"698792","0","+41.9644762","-087.7819639",11,1
"17","031","150401","17031150401","1504.01",Census Tract 1504.01,G5020,S,"738023","0","+41.9645676","-087.7722648",11,1
"17","031","150502","17031150502","1505.02",Census Tract 1505.02,G5020,S,"684583","0","+41.9567784","-087.7818414",11,1
"17","031","110502","17031110502","1105.02",Census Tract 1105.02,G5020,S,"649329","0","+41.9702865","-087.7598523",11,1
"17","031","150402","17031150402","1504.02",Census Tract 1504.02,G5020,S,"662508","0","+41.9567979","-087.7720436",11,1
"17","031","140302","17031140302","1403.02",Census Tract 1403.02,G5020,S,"421895","0","+41.9725485","-087.7237891",11,1
"17","031","140301","17031140301","1403.01",Census Tract 1403.01,G5020,S,"164129","0","+41.9692055","-087.7231695",11,1
"17","031","140702","17031140702","1407.02",Census Tract 1407.02,G5020,S,"427095","0","+41.9635482","-087.7135753",11,1
"17","031","140602","17031140602","1406.02",Census Tract 1406.02,G5020,S,"384380","0","+41.9646520","-087.7210166",11,1
"17","031","140701","17031140701","1407.01",Census Tract 1407.01,G5020,S,"228328","0","+41.9670375","-087.7126524",11,1
"17","031","160502","17031160502","1605.02",Census Tract 1605.02,G5020,S,"310887","0","+41.9555841","-087.7130876",11,1
"17","031","160602","17031160602","1606.02",Census Tract 1606.02,G5020,S,"570721","16735","+41.9566814","-087.7004635",11,1
"17","031","151002","17031151002","1510.02",Census Tract 1510.02,G5020,S,"637151","0","+41.9424917","-087.7471554",11,1
"17","031","151001","17031151001","1510.01",Census Tract 1510.01,G5020,S,"330135","0","+41.9423826","-087.7543527",11,1
"17","031","160601","17031160601","1606.01",Census Tract 1606.01,G5020,S,"328031","0","+41.9593980","-087.7032936",11,1
"17","031","760802","17031760802","7608.02",Census Tract 7608.02,G5020,S,"6189567","24085","+41.9561268","-087.8426210",11,1
"17","031","140601","17031140601","1406.01",Census Tract 1406.01,G5020,S,"272123","0","+41.9646471","-087.7258909",11,1
"17","031","160501","17031160501","1605.01",Census Tract 1605.01,G5020,S,"345248","0","+41.9592098","-087.7129732",11,1
"17","031","171000","17031171000","1710",Census Tract 1710,G5020,S,"1393039","0","+41.9418072","-087.7965238",11,1
"17","031","171100","17031171100","1711",Census Tract 1711,G5020,S,"666147","0","+41.9420528","-087.7812865",11,1
"17","031","130300","17031130300","1303",Census Tract 1303,G5020,S,"721103","0","+41.9865589","-087.7133915",11,1
"17","031","210100","17031210100","2101",Census Tract 2101,G5020,S,"836118","17979","+41.9446571","-087.7005442",11,1
"17","031","100500","17031100500","1005",Census Tract 1005,G5020,S,"1957557","0","+41.9780598","-087.8197335",11,1
"17","031","110400","17031110400","1104",Census Tract 1104,G5020,S,"933971","0","+41.9729536","-087.7726114",11,1
"17","031","150600","17031150600","1506",Census Tract 1506,G5020,S,"656191","0","+41.9494731","-087.7717578",11,1
"17","031","150700","17031150700","1507",Census Tract 1507,G5020,S,"662396","0","+41.9495915","-087.7619580",11,1
"17","031","150800","17031150800","1508",Census Tract 1508,G5020,S,"661051","0","+41.9497086","-087.7521182",11,1
"17","031","151100","17031151100","1511",Census Tract 1511,G5020,S,"660846","0","+41.9422903","-087.7617175",11,1
"17","031","151200","17031151200","1512",Census Tract 1512,G5020,S,"655584","0","+41.9421690","-087.7714953",11,1
"17","031","160100","17031160100","1601",Census Tract 1601,G5020,S,"593563","0","+41.9646284","-087.7427951",11,1
"17","031","160200","17031160200","1602",Census Tract 1602,G5020,S,"957173","0","+41.9587937","-087.7384000",11,1
"17","031","160300","17031160300","1603",Census Tract 1603,G5020,S,"426175","0","+41.9572682","-087.7308958",11,1
"17","031","160400","17031160400","1604",Census Tract 1604,G5020,S,"657337","0","+41.9573657","-087.7228239",11,1
"17","031","160700","17031160700","1607",Census Tract 1607,G5020,S,"773893","16585","+41.9512177","-087.7021347",11,1
"17","031","160800","17031160800","1608",Census Tract 1608,G5020,S,"657623","0","+41.9502131","-087.7128146",11,1
"17","031","160900","17031160900","1609",Census Tract 1609,G5020,S,"657736","0","+41.9500821","-087.7226082",11,1
"17","031","161000","17031161000","1610",Census Tract 1610,G5020,S,"426501","0","+41.9499766","-087.7306829",11,1
"17","031","161100","17031161100","1611",Census Tract 1611,G5020,S,"576830","0","+41.9498800","-087.7381550",11,1
"17","031","161200","17031161200","1612",Census Tract 1612,G5020,S,"517850","0","+41.9425489","-087.7385701",11,1
"17","031","161300","17031161300","1613",Census Tract 1613,G5020,S,"497601","0","+41.9426994","-087.7310023",11,1
"17","031","170100","17031170100","1701",Census Tract 1701,G5020,S,"1014644","0","+41.9558596","-087.7948168",11,1
"17","031","120100","17031120100","1201",Census Tract 1201,G5020,S,"2789745","0","+42.0019817","-087.7750065",11,1
"17","031","090200","17031090200","902",Census Tract 902,G5020,S,"1529762","0","+42.0055940","-087.8130961",11,1
"17","031","090100","17031090100","901",Census Tract 901,G5020,S,"933123","0","+42.0152551","-087.8135847",11,1
"17","031","090300","17031090300","903",Census Tract 903,G5020,S,"475842","0","+41.9991127","-087.8163644",11,1
"17","031","100100","17031100100","1001",Census Tract 1001,G5020,S,"1182384","0","+41.9895840","-087.7830136",11,1
"17","031","100300","17031100300","1003",Census Tract 1003,G5020,S,"2286205","0","+41.9887024","-087.8044027",11,1
"17","031","140100","17031140100","1401",Census Tract 1401,G5020,S,"282494","5489","+41.9712014","-087.7058050",11,1
"17","031","140200","17031140200","1402",Census Tract 1402,G5020,S,"394455","0","+41.9706949","-087.7130043",11,1
"17","031","140400","17031140400","1404",Census Tract 1404,G5020,S,"1181559","0","+41.9715371","-087.7389429",11,1
"17","031","140500","17031140500","1405",Census Tract 1405,G5020,S,"452819","0","+41.9653619","-087.7318319",11,1
"17","031","100400","17031100400","1004",Census Tract 1004,G5020,S,"971799","0","+41.9889687","-087.8180411",11,1
"17","031","100600","17031100600","1006",Census Tract 1006,G5020,S,"1282466","0","+41.9792049","-087.7974007",11,1
"17","031","100700","17031100700","1007",Census Tract 1007,G5020,S,"1215251","0","+41.9721235","-087.7976295",11,1
"17","031","110200","17031110200","1102",Census Tract 1102,G5020,S,"596253","0","+41.9800699","-087.7734442",11,1
"17","031","150200","17031150200","1502",Census Tract 1502,G5020,S,"1326781","0","+41.9606747","-087.7524131",11,1
"17","031","150300","17031150300","1503",Census Tract 1503,G5020,S,"1326511","0","+41.9605179","-087.7622859",11,1
"17","031","140800","17031140800","1408",Census Tract 1408,G5020,S,"714363","11508","+41.9645144","-087.7028469",11,1
"17","031","120200","17031120200","1202",Census Tract 1202,G5020,S,"2394584","0","+41.9945319","-087.7576108",11,1
"17","031","120300","17031120300","1203",Census Tract 1203,G5020,S,"2055073","0","+41.9911122","-087.7400660",11,1
"17","031","120400","17031120400","1204",Census Tract 1204,G5020,S,"1064699","0","+41.9772355","-087.7521624",11,1
"17","031","110300","17031110300","1103",Census Tract 1103,G5020,S,"1210672","0","+41.9752907","-087.7832349",11,1
"17","031","831800","17031831800","8318",Census Tract 8318,G5020,S,"1903563","0","+41.9782333","-087.7164527",11,1
"17","031","831700","17031831700","8317",Census Tract 8317,G5020,S,"532282","0","+41.9526506","-087.7452551",11,1
"17","031","831100","17031831100","8311",Census Tract 8311,G5020,S,"1315160","0","+41.9428559","-087.7174955",11,1
"17","031","060200","17031060200","602",Census Tract 602,G5020,S,"318279","0","+41.9579036","-087.6715175",12,2
"17","031","061200","17031061200","612",Census Tract 612,G5020,S,"174670","0","+41.9490599","-087.6616427",12,2
"17","031","031400","17031031400","314",Census Tract 314,G5020,S,"1489274","1040213","+41.9584475","-087.6424095",12,2
"17","031","040900","17031040900","409",Census Tract 409,G5020,S,"321854","0","+41.9631847","-087.6838544",12,2
"17","031","050200","17031050200","502",Census Tract 502,G5020,S,"652253","0","+41.9577405","-087.6837168",12,2
"17","031","050300","17031050300","503",Census Tract 503,G5020,S,"380031","14700","+41.9578851","-087.6904442",12,2
"17","031","031800","17031031800","318",Census Tract 318,G5020,S,"235150","0","+41.9670114","-087.6706209",12,2
"17","031","031700","17031031700","317",Census Tract 317,G5020,S,"477478","0","+41.9654466","-087.6631954",12,2
"17","031","050600","17031050600","506",Census Tract 506,G5020,S,"332317","0","+41.9505477","-087.6761824",12,2
"17","031","050500","17031050500","505",Census Tract 505,G5020,S,"652578","0","+41.9504474","-087.6835073",12,2
"17","031","062300","17031062300","623",Census Tract 623,G5020,S,"163311","0","+41.9416278","-087.6614432",12,2
"17","031","050700","17031050700","507",Census Tract 507,G5020,S,"164326","0","+41.9450710","-087.6760595",12,2
"17","031","050900","17031050900","509",Census Tract 509,G5020,S,"162724","0","+41.9449466","-087.6857780",12,2
"17","031","051000","17031051000","510",Census Tract 510,G5020,S,"166636","0","+41.9413024","-087.6857317",12,2
"17","031","051100","17031051100","511",Census Tract 511,G5020,S,"162702","0","+41.9413652","-087.6808266",12,2
"17","031","051200","17031051200","512",Census Tract 512,G5020,S,"164642","0","+41.9414214","-087.6759521",12,2
"17","031","061902","17031061902","619.02",Census Tract 619.02,G5020,S,"275608","585774","+41.9466985","-087.6390645",12,2
"17","031","063303","17031063303","633.03",Census Tract 633.03,G5020,S,"236591","0","+41.9347312","-087.6346613",12,2
"17","031","070101","17031070101","701.01",Census Tract 701.01,G5020,S,"532229","665646","+41.9295225","-087.6323247",12,2
"17","031","832100","17031832100","8321",Census Tract 8321,G5020,S,"222094","0","+41.9528215","-087.6532414",12,2
"17","031","031501","17031031501","315.01",Census Tract 315.01,G5020,S,"159412","0","+41.9672886","-087.6524343",12,2
"17","031","063301","17031063301","633.01",Census Tract 633.01,G5020,S,"93840","0","+41.9345408","-087.6430240",12,2
"17","031","061901","17031061901","619.01",Census Tract 619.01,G5020,S,"161112","0","+41.9432443","-087.6434585",12,2
"17","031","031502","17031031502","315.02",Census Tract 315.02,G5020,S,"161705","0","+41.9636326","-087.6523656",12,2
"17","031","070102","17031070102","701.02",Census Tract 701.02,G5020,S,"124703","0","+41.9305829","-087.6422020",12,2
"17","031","031900","17031031900","319",Census Tract 319,G5020,S,"257670","0","+41.9633740","-087.6701841",12,2
"17","031","061800","17031061800","618",Census Tract 618,G5020,S,"82769","0","+41.9464901","-087.6471147",12,2
"17","031","050800","17031050800","508",Census Tract 508,G5020,S,"162818","0","+41.9450095","-087.6809279",12,2
"17","031","032100","17031032100","321",Census Tract 321,G5020,S,"431027","0","+41.9581538","-087.6530179",12,2
"17","031","060900","17031060900","609",Census Tract 609,G5020,S,"499066","404435","+41.9515166","-087.6417784",12,2
"17","031","061000","17031061000","610",Census Tract 610,G5020,S,"172815","0","+41.9492206","-087.6519703",12,2
"17","031","063302","17031063302","633.02",Census Tract 633.02,G5020,S,"121199","0","+41.9347647","-087.6398540",12,2
"17","031","051400","17031051400","514",Census Tract 514,G5020,S,"346283","12601","+41.9354420","-087.6809594",12,2
"17","031","060100","17031060100","601",Census Tract 601,G5020,S,"325545","0","+41.9575311","-087.6666112",12,2
"17","031","060300","17031060300","603",Census Tract 603,G5020,S,"319839","0","+41.9506049","-087.6713327",12,2
"17","031","060800","17031060800","608",Census Tract 608,G5020,S,"181490","65882","+41.9539590","-087.6426489",12,2
"17","031","051300","17031051300","513",Census Tract 513,G5020,S,"322017","0","+41.9359961","-087.6758403",12,2
"17","031","040600","17031040600","406",Census Tract 406,G5020,S,"331259","0","+41.9668338","-087.6840181",12,2
"17","031","040700","17031040700","407",Census Tract 407,G5020,S,"342084","15337","+41.9674314","-087.6940682",12,2
"17","031","040800","17031040800","408",Census Tract 408,G5020,S,"217717","11487","+41.9639740","-087.6918213",12,2
"17","031","050100","17031050100","501",Census Tract 501,G5020,S,"334634","0","+41.9578451","-087.6763730",12,2
"17","031","061100","17031061100","611",Census Tract 611,G5020,S,"173036","0","+41.9491398","-087.6568035",12,2
"17","031","061500","17031061500","615",Census Tract 615,G5020,S,"162913","0","+41.9452818","-087.6615447",12,2
"17","031","062000","17031062000","620",Census Tract 620,G5020,S,"224975","0","+41.9425769","-087.6470786",12,2
"17","031","062100","17031062100","621",Census Tract 621,G5020,S,"244805","0","+41.9426914","-087.6517704",12,2
"17","031","062200","17031062200","622",Census Tract 622,G5020,S,"242322","0","+41.9425847","-087.6566440",12,2
"17","031","063000","17031063000","630",Census Tract 630,G5020,S,"324350","0","+41.9363102","-087.6515617",12,2
"17","031","062500","17031062500","625",Census Tract 625,G5020,S,"161003","0","+41.9414880","-087.6711073",12,2
"17","031","062600","17031062600","626",Census Tract 626,G5020,S,"330019","0","+41.9359751","-087.6709843",12,2
"17","031","062700","17031062700","627",Census Tract 627,G5020,S,"325098","0","+41.9360862","-087.6661103",12,2
"17","031","062800","17031062800","628",Census Tract 628,G5020,S,"325609","0","+41.9361586","-087.6612648",12,2
"17","031","062900","17031062900","629",Census Tract 629,G5020,S,"325739","0","+41.9362370","-087.6564113",12,2
"17","031","062400","17031062400","624",Census Tract 624,G5020,S,"162936","0","+41.9415556","-087.6662882",12,2
"17","031","063100","17031063100","631",Census Tract 631,G5020,S,"159625","0","+41.9382319","-087.6467799",12,2
"17","031","063200","17031063200","632",Census Tract 632,G5020,S,"366779","397543","+41.9389231","-087.6346726",12,2
"17","031","063400","17031063400","634",Census Tract 634,G5020,S,"158851","0","+41.9346596","-087.6467300",12,2
"17","031","070200","17031070200","702",Census Tract 702,G5020,S,"341404","0","+41.9290777","-087.6462930",12,2
"17","031","070300","17031070300","703",Census Tract 703,G5020,S,"324412","0","+41.9290462","-087.6513103",12,2
"17","031","070400","17031070400","704",Census Tract 704,G5020,S,"324363","0","+41.9289672","-087.6561563",12,2
"17","031","070500","17031070500","705",Census Tract 705,G5020,S,"305415","0","+41.9289455","-087.6608922",12,2
"17","031","070600","17031070600","706",Census Tract 706,G5020,S,"343156","0","+41.9287627","-087.6656766",12,2
"17","031","070700","17031070700","707",Census Tract 707,G5020,S,"646549","39577","+41.9306521","-087.6741038",12,2
"17","031","060400","17031060400","604",Census Tract 604,G5020,S,"325028","0","+41.9506732","-087.6665364",12,2
"17","031","060500","17031060500","605",Census Tract 605,G5020,S,"228276","0","+41.9527200","-087.6605008",12,2
"17","031","830800","17031830800","8308",Census Tract 8308,G5020,S,"336529","0","+41.9651413","-087.6765775",12,2
"17","031","830700","17031830700","8307",Census Tract 8307,G5020,S,"861986","7945","+41.9583035","-087.6607646",12,2
"17","031","832000","17031832000","8320",Census Tract 8320,G5020,S,"167586","0","+41.9462941","-087.6542982",12,2
"17","031","843700","17031843700","8437",Census Tract 8437,G5020,S,"1204810","62134","+41.9455604","-087.6900340",12,2
"17","031","070103","17031070103","701.03",Census Tract 701.03,G5020,S,"69094","0","+41.9268110","-087.6426051",12,2
"17","031","831900","17031831900","8319",Census Tract 8319,G5020,S,"324322","0","+41.9451690","-087.6687907",12,2
"17","031","240200","17031240200","2402",Census Tract 2402,G5020,S,"166088","0","+41.9124417","-087.6701816",13,3
"17","031","221200","17031221200","2212",Census Tract 2212,G5020,S,"330421","0","+41.9210831","-087.7046499",13,3
"17","031","280400","17031280400","2804",Census Tract 2804,G5020,S,"502194","0","+41.8860094","-087.6718846",13,3
"17","031","280900","17031280900","2809",Census Tract 2809,G5020,S,"114689","0","+41.8786261","-087.6851324",13,3
"17","031","310200","17031310200","3102",Census Tract 3102,G5020,S,"320572","0","+41.8563100","-087.6442091",13,3
"17","031","310300","17031310300","3103",Census Tract 3103,G5020,S,"318572","0","+41.8561439","-087.6489782",13,3
"17","031","310400","17031310400","3104",Census Tract 3104,G5020,S,"124462","0","+41.8565069","-087.6522613",13,3
"17","031","310500","17031310500","3105",Census Tract 3105,G5020,S,"161938","0","+41.8552480","-087.6547400",13,3
"17","031","282800","17031282800","2828",Census Tract 2828,G5020,S,"164404","0","+41.8702683","-087.6849136",13,3
"17","031","283100","17031283100","2831",Census Tract 2831,G5020,S,"212435","0","+41.8692736","-087.6640458",13,3
"17","031","283800","17031283800","2838",Census Tract 2838,G5020,S,"376238","0","+41.8634168","-087.6537547",13,3
"17","031","210602","17031210602","2106.02",Census Tract 2106.02,G5020,S,"381387","0","+41.9341630","-087.7125720",13,3
"17","031","220602","17031220602","2206.02",Census Tract 2206.02,G5020,S,"464110","0","+41.9293272","-087.7119812",13,3
"17","031","220601","17031220601","2206.01",Census Tract 2206.01,G5020,S,"189121","0","+41.9258252","-087.7128836",13,3
"17","031","832200","17031832200","8322",Census Tract 8322,G5020,S,"399739","0","+41.9204822","-087.6799764",13,3
"17","031","836700","17031836700","8367",Census Tract 8367,G5020,S,"1227830","0","+41.8917041","-087.7021747",13,3
"17","031","833000","17031833000","8330",Census Tract 8330,G5020,S,"1312133","0","+41.8852863","-087.6572488",13,3
"17","031","838000","17031838000","8380",Census Tract 8380,G5020,S,"538297","0","+41.8773666","-087.6806521",13,3
"17","031","837100","17031837100","8371",Census Tract 8371,G5020,S,"745370","0","+41.8856736","-087.6987204",13,3
"17","031","837800","17031837800","8378",Census Tract 8378,G5020,S,"1005364","0","+41.8847504","-087.6841272",13,3
"17","031","833100","17031833100","8331",Census Tract 8331,G5020,S,"922811","0","+41.8790778","-087.6570459",13,3
"17","031","838100","17031838100","8381",Census Tract 8381,G5020,S,"820733","0","+41.8786668","-087.6716888",13,3
"17","031","833300","17031833300","8333",Census Tract 8333,G5020,S,"477330","0","+41.8716945","-087.6541237",13,3
"17","031","838200","17031838200","8382",Census Tract 8382,G5020,S,"1157568","0","+41.8704157","-087.6750794",13,3
"17","031","210601","17031210601","2106.01",Census Tract 2106.01,G5020,S,"273651","0","+41.9376356","-087.7122140",13,3
"17","031","222200","17031222200","2222",Census Tract 2222,G5020,S,"231074","0","+41.9159095","-087.6838262",13,3
"17","031","222500","17031222500","2225",Census Tract 2225,G5020,S,"158354","0","+41.9157082","-087.6995969",13,3
"17","031","222600","17031222600","2226",Census Tract 2226,G5020,S,"160604","0","+41.9156388","-087.7044798",13,3
"17","031","241000","17031241000","2410",Census Tract 2410,G5020,S,"207513","0","+41.9079686","-087.6945342",13,3
"17","031","222700","17031222700","2227",Census Tract 2227,G5020,S,"224935","0","+41.9155009","-087.7102058",13,3
"17","031","230100","17031230100","2301",Census Tract 2301,G5020,S,"166340","0","+41.9120080","-087.7043655",13,3
"17","031","230200","17031230200","2302",Census Tract 2302,G5020,S,"214283","0","+41.9118688","-087.7100844",13,3
"17","031","230300","17031230300","2303",Census Tract 2303,G5020,S,"106482","0","+41.9117866","-087.7149884",13,3
"17","031","222800","17031222800","2228",Census Tract 2228,G5020,S,"111384","0","+41.9154349","-087.7150953",13,3
"17","031","230800","17031230800","2308",Census Tract 2308,G5020,S,"204403","0","+41.9058396","-087.7149530",13,3
"17","031","230900","17031230900","2309",Census Tract 2309,G5020,S,"451725","0","+41.9066918","-087.7103505",13,3
"17","031","242300","17031242300","2423",Census Tract 2423,G5020,S,"328316","0","+41.8995065","-087.6796003",13,3
"17","031","242200","17031242200","2422",Census Tract 2422,G5020,S,"326986","0","+41.8995893","-087.6747188",13,3
"17","031","210700","17031210700","2107",Census Tract 2107,G5020,S,"497304","0","+41.9357029","-087.7038401",13,3
"17","031","283200","17031283200","2832",Census Tract 2832,G5020,S,"236547","0","+41.8695790","-087.6592024",13,3
"17","031","221000","17031221000","2210",Census Tract 2210,G5020,S,"220053","0","+41.9209604","-087.7152526",13,3
"17","031","221100","17031221100","2211",Census Tract 2211,G5020,S,"440042","0","+41.9210205","-087.7103609",13,3
"17","031","242800","17031242800","2428",Census Tract 2428,G5020,S,"439630","0","+41.8926320","-087.6903237",13,3
"17","031","242900","17031242900","2429",Census Tract 2429,G5020,S,"323819","0","+41.8921955","-087.6842896",13,3
"17","031","243000","17031243000","2430",Census Tract 2430,G5020,S,"324548","0","+41.8922753","-087.6793981",13,3
